numbers,valid,location
(928) 312-6730,True,Arizona
(954) 558-0738,True,Florida
(815) 295-9343,True,Illinois
(492) 466-1172,False,n/a
(918) 801-6005,True,Oklahoma
(932) 767-5398,False,n/a
(659) 238-7910,False,n/a
(860) 426-5456,True,Connecticut
(237) 482-3877,False,n/a
(257) 392-6205,False,n/a
(401) 341-1503,True,Rhode Island
(806) 338-6171,True,Texas
(339) 573-8463,True,Massachusetts
(828) 920-7039,True,North Carolina
(711) 822-1901,False,n/a
(869) 321-0079,False,n/a
(502) 986-9377,True,Kentucky
(823) 569-6164,False,n/a
(278) 636-3484,False,n/a
(905) 821-8001,True,n/a
(551) 542-5864,True,New Jersey
(293) 819-7586,False,n/a
(553) 450-9238,False,n/a
(242) 269-8572,False,New Providence
(776) 955-7859,False,n/a
(242) 648-3845,False,n/a
(343) 376-3912,True,Ontario
(237) 955-2669,False,n/a
(367) 722-2661,False,n/a
(968) 690-1152,False,n/a
(972) 252-4739,True,Texas
(990) 846-4548,False,n/a
(743) 954-1304,True,North Carolina
(361) 427-4432,True,Texas
(898) 310-9298,False,n/a
(775) 651-9213,True,Nevada
(681) 667-1991,True,West Virginia
(579) 987-8564,True,Quebec
(784) 711-7031,False,n/a
(925) 747-6902,True,California
(406) 988-9713,True,Montana
(235) 769-0099,False,n/a
(332) 508-4925,True,"New York, NY"
(465) 496-6297,False,n/a
(800) 354-5405,True,n/a
(667) 391-7801,True,Maryland
(736) 610-5895,False,n/a
(365) 680-4373,True,Ontario
(613) 222-6405,True,Ontario
(784) 807-3061,False,n/a
(573) 375-7157,True,Missouri
(584) 950-8781,False,n/a
(791) 331-1146,False,n/a
(641) 357-4070,True,Iowa
(683) 239-3377,False,n/a
(735) 491-7042,False,n/a
(619) 465-1538,True,California
(554) 407-7679,False,n/a
(658) 420-3557,True,n/a
(678) 495-8329,True,Georgia
(503) 815-7795,True,Oregon
(677) 540-0465,False,n/a
(654) 369-0373,False,n/a
(609) 922-4569,True,New Jersey
(966) 650-0127,False,n/a
(460) 839-3310,False,n/a
(649) 595-9095,False,n/a
(404) 367-7895,True,Georgia
(999) 282-4495,False,n/a
(562) 839-6846,True,California
(258) 608-5375,False,n/a
(488) 285-6892,False,n/a
(868) 869-7303,False,n/a
(757) 541-3216,True,Virginia
(212) 939-8086,True,"New York, NY"
(765) 579-1444,True,Indiana
(438) 436-2459,True,Quebec
(989) 864-6640,True,Michigan
(628) 828-6938,True,California
(911) 372-2371,False,n/a
(934) 331-8246,True,"New York, NY"
(560) 407-5484,False,n/a
(645) 684-5027,False,n/a
(789) 515-6177,False,n/a
(910) 577-5721,True,North Carolina
(476) 623-4729,False,n/a
(384) 777-5202,False,n/a
(783) 475-9792,False,n/a
(237) 537-9813,False,n/a
(538) 692-5473,False,n/a
(433) 986-3161,False,n/a
(281) 267-0859,True,Texas
(616) 352-2578,True,Michigan
(668) 880-3392,False,n/a
(499) 808-9200,False,n/a
(881) 543-4416,False,n/a
(526) 321-2998,False,n/a
(856) 528-3724,True,New Jersey
(567) 997-3799,True,Ohio
(658) 332-9850,True,n/a
(805) 324-6801,True,California
(531) 566-8895,True,Nebraska
(703) 938-8917,True,Virginia
(356) 710-6159,False,n/a
(493) 400-6671,False,n/a
(745) 697-9421,False,n/a
(613) 996-5362,True,Ontario
(720) 221-4538,True,Colorado
(422) 784-7050,False,n/a
(942) 818-8688,False,n/a
(504) 779-5768,True,Louisiana
(770) 216-6622,True,Georgia
(661) 907-1684,True,California
(596) 959-4096,False,n/a
(478) 684-6761,True,Georgia
(956) 488-2402,True,Texas
(652) 201-7422,False,n/a
(262) 965-0045,True,Wisconsin
(666) 981-8151,False,n/a
(273) 446-1389,False,n/a
(358) 327-0994,False,n/a
(739) 315-5942,False,n/a
(654) 490-6052,False,n/a
(976) 351-7144,False,n/a
(274) 669-9715,False,n/a
(838) 304-1068,True,New York
(418) 342-0795,True,Quebec
(402) 482-1047,True,Nebraska
(803) 645-1679,True,South Carolina
(839) 949-0233,False,n/a
(289) 332-8141,True,Ontario
(832) 241-4760,True,Texas
(346) 530-6892,True,Texas
(522) 786-2614,True,n/a
(248) 326-8365,True,Michigan
(281) 228-0781,True,Texas
(765) 836-1873,True,Indiana
(821) 613-4866,False,n/a
(779) 349-8426,True,Illinois
(870) 205-3619,True,Arkansas
(835) 463-0681,False,n/a
(645) 357-6378,False,n/a
(982) 322-7948,False,n/a
(923) 702-3162,False,n/a
(278) 583-0073,False,n/a
(691) 589-1271,False,n/a
(270) 549-0009,True,Kentucky
(563) 654-8549,True,Iowa
(802) 407-9032,True,Vermont
(366) 522-4293,False,n/a
(446) 369-8148,False,n/a
(386) 631-5345,True,Florida
(615) 635-1229,True,Tennessee
(881) 635-0736,False,n/a
(715) 421-9444,True,Wisconsin
(799) 707-8864,False,n/a
(938) 254-5460,True,Alabama
(686) 922-9974,False,n/a
(479) 876-5653,True,Arkansas
(238) 210-0398,False,n/a
(675) 890-2707,False,n/a
(691) 665-7313,False,n/a
(993) 528-5324,False,n/a
(720) 933-4940,True,Colorado
(527) 561-1861,False,n/a
(966) 689-1819,False,n/a
(627) 206-2780,False,n/a
(798) 926-4723,False,n/a
(284) 336-1100,False,n/a
(910) 648-0945,True,North Carolina
(751) 827-9906,False,n/a
(564) 445-0005,True,Washington State
(832) 941-5539,True,Texas
(868) 520-2995,False,n/a
(753) 677-5970,False,n/a
(936) 282-6065,True,Texas
(714) 362-5549,True,California
(205) 724-8714,True,Alabama
(724) 596-9061,True,Pennsylvania
(700) 599-1092,False,n/a
(508) 530-4582,True,Massachusetts
(280) 723-7284,False,n/a
(211) 206-6079,False,n/a
(987) 548-7926,False,n/a
(867) 828-8897,True,Northwest Territories/Nunavut/Yukon
(650) 231-3983,True,California
(972) 959-6710,True,Texas
(771) 633-0729,False,n/a
(588) 934-7460,True,n/a
(890) 863-7501,False,n/a
(235) 480-7338,False,n/a
(258) 961-6951,False,n/a
(282) 318-1326,False,n/a
(390) 305-2670,False,n/a
(301) 363-0973,True,Maryland
(259) 283-9229,False,n/a
(582) 989-5246,False,n/a
(841) 911-0918,False,n/a
(315) 365-5390,True,New York
(953) 342-4569,False,n/a
(777) 534-7912,False,n/a
(855) 897-5412,True,n/a
(451) 905-0971,False,n/a
(878) 754-7117,True,Pennsylvania
(436) 848-3037,False,n/a
(568) 516-6446,False,n/a
(867) 609-7355,True,Northwest Territories/Nunavut/Yukon
(588) 543-4027,True,n/a
(584) 961-8068,False,n/a
(639) 708-1714,True,Saskatchewan
(821) 325-3969,False,n/a
(928) 881-2891,True,Arizona
(702) 982-6763,True,Nevada
(296) 279-5818,False,n/a
(695) 952-1956,False,n/a
(793) 771-4385,False,n/a
(682) 910-8257,True,Texas
(545) 392-4051,False,n/a
(928) 205-9734,True,Arizona
(875) 389-0595,False,n/a
(204) 577-3098,True,Manitoba
(723) 995-4004,False,n/a
(326) 505-5876,False,n/a
(493) 922-3133,False,n/a
(376) 708-1317,False,n/a
(360) 407-8247,True,Washington State
(862) 395-8881,True,New Jersey
(882) 491-2350,False,n/a
(258) 791-9176,False,n/a
(398) 841-4548,False,n/a
(770) 445-7362,True,Georgia
(856) 415-3368,True,New Jersey
(931) 304-0137,True,Tennessee
(483) 207-2094,False,n/a
(903) 431-8582,True,Texas
(549) 556-8590,False,n/a
(717) 848-4823,True,Pennsylvania
(994) 743-5272,False,n/a
(494) 355-1085,False,n/a
(558) 736-0080,False,n/a
(359) 885-1698,False,n/a
(575) 337-0134,True,New Mexico
(796) 619-5816,False,n/a
(697) 634-1472,False,n/a
(264) 848-4447,False,n/a
(546) 425-5957,False,n/a
(559) 988-6259,True,California
(928) 559-0397,True,Arizona
(660) 560-1268,True,Missouri
(592) 849-2114,False,n/a
(836) 307-7445,False,n/a
(899) 655-9746,False,n/a
(523) 551-4394,False,n/a
(343) 502-1931,True,Ontario
(210) 891-7665,True,"San Antonio, TX"
(891) 640-4489,False,n/a
(912) 545-1811,True,Georgia
(304) 782-1165,True,West Virginia
(319) 898-7093,True,Iowa
(756) 656-5054,False,n/a
(829) 254-3846,True,n/a
(352) 471-8004,True,Florida
(948) 769-2016,False,n/a
(323) 848-5229,True,California
(785) 942-6949,True,Kansas
(897) 839-7882,False,n/a
(235) 737-6362,False,n/a
(526) 748-1963,False,n/a
(686) 703-1874,False,n/a
(835) 376-5330,False,n/a
(351) 638-7498,True,Massachusetts
(594) 406-9256,False,n/a
(627) 397-8032,False,n/a
(681) 538-3439,True,West Virginia
(381) 221-3060,False,n/a
(782) 446-9433,True,Nova Scotia/Prince Edward Island
(230) 819-1447,False,n/a
(491) 680-1134,False,n/a
(395) 602-2992,False,n/a
(939) 218-3742,True,n/a
(712) 709-1073,True,Iowa
(737) 418-8022,True,Texas
(533) 898-9125,True,n/a
(916) 258-8993,True,California
(566) 229-0377,True,n/a
(513) 774-4243,True,Ohio
(291) 741-1096,False,n/a
(307) 203-5204,True,Wyoming
(239) 935-7797,True,Florida
(273) 272-2967,False,n/a
(919) 504-2336,True,North Carolina
(835) 432-0342,False,n/a
(450) 298-0371,True,Quebec
(858) 917-5450,True,California
(574) 936-8431,True,Indiana
(925) 458-5695,True,California
(958) 726-5257,False,n/a
(771) 305-3380,False,n/a
(417) 259-1602,True,Missouri
(923) 247-8116,False,n/a
(304) 533-2791,True,West Virginia
(412) 967-0442,True,Pennsylvania
(644) 648-8490,False,n/a
(370) 448-7987,False,n/a
(409) 781-0256,True,Texas
(375) 463-1628,False,n/a
(449) 237-5836,False,n/a
(404) 525-5773,True,Georgia
(478) 215-1609,True,Georgia
(265) 994-3470,False,n/a
(415) 702-1799,True,California
(490) 634-9685,False,n/a
(605) 585-3874,True,South Dakota
(780) 849-6144,True,Alberta
(453) 439-1528,False,n/a
(843) 934-2355,True,South Carolina
(964) 207-1994,False,n/a
(419) 694-7077,True,Ohio
(429) 907-6191,False,n/a
(430) 819-5086,True,Texas
(773) 643-7197,True,"Chicago, IL"
(867) 488-5960,True,Northwest Territories/Nunavut/Yukon
(593) 231-4844,False,n/a
(579) 256-0232,True,Quebec
(693) 857-7079,False,n/a
(688) 238-9865,False,n/a
(938) 772-3561,True,Alabama
(788) 396-4070,False,n/a
(811) 725-2492,False,n/a
(356) 579-5790,False,n/a
(460) 372-2901,False,n/a
(521) 287-0083,True,n/a
(431) 738-3327,True,Manitoba
(492) 405-2880,False,n/a
(407) 333-7361,True,Florida
(909) 736-8674,True,California
(333) 258-5619,False,n/a
(837) 500-0900,False,n/a
(873) 872-7543,True,Quebec
(505) 996-1439,True,New Mexico
(223) 654-2693,True,Pennsylvania
(260) 668-8601,True,Indiana
(833) 789-4307,True,n/a
(328) 400-4070,False,n/a
(977) 494-1365,False,n/a
(930) 838-7798,True,Indiana
(623) 678-5072,True,Arizona
(959) 733-1282,True,Connecticut
(598) 459-8604,False,n/a
(324) 899-2180,False,n/a
(830) 233-0416,True,Texas
(322) 732-2837,False,n/a
(600) 516-2937,True,n/a
(856) 601-5269,True,New Jersey
(722) 511-6089,False,n/a
(968) 774-2124,False,n/a
(462) 745-0663,False,n/a
(570) 282-3611,True,Pennsylvania
(783) 496-9180,False,n/a
(904) 383-2174,True,Florida
(476) 637-1012,False,n/a
(930) 553-2910,True,Indiana
(811) 280-4244,False,n/a
(453) 451-4160,False,n/a
(961) 331-5222,False,n/a
(973) 460-9283,True,New Jersey
(442) 220-7299,True,California
(645) 430-4290,False,n/a
(574) 882-6337,True,Indiana
(377) 664-3883,False,n/a
(833) 930-2921,True,n/a
(348) 640-8098,False,n/a
(375) 908-9944,False,n/a
(711) 306-6792,False,n/a
(752) 586-5397,False,n/a
(370) 638-2447,False,n/a
(831) 947-1933,True,California
(646) 202-6808,True,New York
(901) 516-2628,True,Tennessee
(618) 484-3426,True,Illinois
(246) 639-4197,False,n/a
(753) 305-0612,False,n/a
(415) 291-2855,True,California
(834) 369-4266,False,n/a
(642) 953-3658,False,n/a
(311) 757-3468,False,n/a
(619) 737-7575,True,California
(483) 836-2361,False,n/a
(536) 333-3470,False,n/a
(698) 706-5377,False,n/a
(347) 384-5607,True,New York
(766) 674-9159,False,n/a
(282) 813-9252,False,n/a
(796) 575-8956,False,n/a
(462) 847-1143,False,n/a
(564) 819-5298,True,Washington State
(683) 521-7580,False,n/a
(433) 671-4089,False,n/a
(725) 421-1764,True,Nevada
(733) 708-7588,False,n/a
(774) 994-7442,True,Massachusetts
(876) 578-8681,True,n/a
(540) 457-9823,True,Virginia
(519) 319-2039,True,Ontario
(332) 563-5003,True,"New York, NY"
(742) 727-3485,False,n/a
(471) 586-2388,False,n/a
(438) 823-3740,True,Quebec
(278) 466-4725,False,n/a
(929) 960-9284,True,New York
(876) 537-1694,True,n/a
(322) 591-7621,False,n/a
(443) 734-0157,True,Maryland
(604) 399-5524,True,British Columbia
(880) 880-4922,False,n/a
(787) 380-4061,True,n/a
(816) 809-3321,True,Missouri
(372) 564-3976,False,n/a
(521) 703-7554,True,n/a
(872) 827-4938,True,"Chicago, IL"
(216) 477-8408,True,Ohio
(894) 376-5351,False,n/a
(376) 989-3322,False,n/a
(584) 899-2485,False,n/a
(903) 633-5184,True,Texas
(829) 602-2873,True,n/a
(318) 989-6735,True,Louisiana
(270) 391-0584,True,Kentucky
(829) 707-3112,True,n/a
(680) 238-3347,True,New York
(939) 842-0274,True,n/a
(559) 224-5125,True,California
(551) 325-7589,True,New Jersey
(978) 836-5460,True,Massachusetts
(800) 712-6475,True,n/a
(621) 542-9430,False,n/a
(334) 320-0190,True,Alabama
(548) 939-6894,True,Ontario
(361) 425-9480,True,Texas
(582) 432-0369,False,n/a
(889) 344-0719,False,n/a
(447) 280-0146,False,n/a
(785) 205-2744,True,Kansas
(240) 202-7856,True,Maryland
(715) 641-3986,True,Wisconsin
(267) 801-4599,True,Pennsylvania
(393) 838-1348,False,n/a
(240) 310-7706,True,Maryland
(928) 456-4383,True,Arizona
(659) 445-0526,False,n/a
(447) 743-3272,False,n/a
(554) 395-1277,False,n/a
(795) 954-7352,False,n/a
(470) 751-1306,True,Georgia
(309) 302-5850,True,Illinois
(939) 229-1941,True,n/a
(818) 407-5239,True,California
(595) 800-2550,False,n/a
(999) 529-6568,False,n/a
(507) 256-0264,True,Minnesota
(255) 327-5443,False,n/a
(323) 421-4527,True,California
(454) 599-8879,False,n/a
(747) 896-5041,True,California
(560) 703-9786,False,n/a
(550) 333-2448,False,n/a
(340) 574-2489,False,n/a
(990) 714-3687,False,n/a
(470) 979-0485,True,Georgia
(290) 267-8961,False,n/a
(879) 626-7758,False,n/a
(538) 230-0194,False,n/a
(843) 973-0363,True,South Carolina
(802) 906-2056,True,Vermont
(830) 564-3530,True,Texas
(274) 297-8183,False,n/a
(519) 524-2236,True,Ontario
(261) 660-4610,False,n/a
(322) 766-0727,False,n/a
(841) 834-9194,False,n/a
(648) 560-9831,False,n/a
(933) 691-1011,False,n/a
(756) 858-4676,False,n/a
(517) 524-0359,True,Michigan
(811) 288-3210,False,n/a
(946) 378-1861,False,n/a
(981) 303-8333,False,n/a
(937) 228-8366,True,Ohio
(715) 255-5176,True,Wisconsin
(841) 500-5535,False,n/a
(889) 661-6097,False,n/a
(697) 584-6544,False,n/a
(469) 426-1092,True,Texas
(628) 937-3171,True,California
(283) 318-9953,True,Ohio
(954) 260-1067,True,Florida
(367) 785-2776,False,n/a
(348) 816-0516,False,n/a
(992) 291-7395,False,n/a
(388) 589-5728,False,n/a
(870) 238-9445,True,Arkansas
(433) 294-5380,False,n/a
(804) 636-4574,True,Virginia
(909) 942-9804,True,California
(335) 594-6364,False,n/a
(516) 330-0628,True,New York
(820) 815-6051,True,California
(347) 897-2662,True,New York
(981) 486-9381,False,n/a
(434) 840-6329,True,Virginia
(862) 427-0779,True,New Jersey
(725) 907-0716,True,Nevada
(824) 969-3625,False,n/a
(274) 254-1228,False,n/a
(439) 407-5408,False,n/a
(327) 261-6920,False,n/a
(319) 924-6189,True,Iowa
(956) 737-3364,True,Texas
(953) 547-7471,False,n/a
(523) 653-5099,False,n/a
(422) 990-1249,False,n/a
(321) 716-6482,True,Florida
(403) 846-7993,True,Alberta
(795) 662-4707,False,n/a
(370) 401-5839,False,n/a
(572) 931-5280,False,n/a
(777) 863-6108,False,n/a
(384) 990-4286,False,n/a
(574) 686-0175,True,Indiana
(623) 624-8619,True,Arizona
(624) 526-7378,False,n/a
(505) 410-3925,True,New Mexico
(556) 724-1870,False,n/a
(291) 436-2981,False,n/a
(492) 502-9566,False,n/a
(906) 609-1907,True,Michigan
(304) 546-1451,True,West Virginia
(394) 433-2460,False,n/a
(480) 828-5258,True,Arizona
(785) 307-1537,True,Kansas
(562) 932-4659,True,California
(466) 594-9584,False,n/a
(633) 323-8259,False,n/a
(693) 734-0583,False,n/a
(922) 253-5556,False,n/a
(203) 434-3424,True,Connecticut
(435) 478-2960,True,Utah
(668) 302-7920,False,n/a
(337) 894-9343,True,Louisiana
(354) 391-7336,False,n/a
(405) 906-5483,True,Oklahoma
(232) 319-2928,False,n/a
(877) 692-4403,True,n/a
(917) 624-3034,True,New York
(929) 705-3152,True,New York
(345) 487-4350,False,Cayman Islands
(399) 719-9847,False,n/a
(228) 358-8464,True,Mississippi
(953) 427-1227,False,n/a
(913) 542-4528,True,Kansas
(528) 618-2816,False,n/a
(838) 540-9774,True,New York
(840) 769-1721,False,n/a
(776) 835-5471,False,n/a
(436) 628-5308,False,n/a
(588) 332-5014,True,n/a
(614) 508-0021,True,Ohio
(485) 241-5576,False,n/a
(522) 700-1509,True,n/a
(681) 336-3126,True,West Virginia
(415) 349-5859,True,California
(203) 221-2301,True,n/a
(317) 330-4205,True,Indiana
(816) 776-1931,True,Missouri
(655) 889-0469,False,n/a
(207) 618-3535,True,Maine
(479) 828-9050,True,Arkansas
(878) 854-5925,True,Pennsylvania
(378) 401-5431,False,n/a
(746) 790-3101,False,n/a
(339) 993-2457,True,Massachusetts
(262) 205-5645,True,Wisconsin
(413) 421-4630,True,Massachusetts
(443) 812-3736,True,Maryland
(724) 449-5183,True,Pennsylvania
(786) 721-4526,True,Florida
(717) 960-9826,True,Pennsylvania
(880) 525-2881,False,n/a
(550) 688-1949,False,n/a
(855) 416-1343,True,n/a
(316) 481-2650,True,Kansas
(398) 417-3599,False,n/a
(677) 275-6180,False,n/a
(560) 233-5668,False,n/a
(614) 329-6435,True,Ohio
(560) 691-9118,False,n/a
(781) 956-3708,True,Massachusetts
(974) 992-2027,False,n/a
(309) 625-0482,True,Illinois
(978) 800-3029,True,Massachusetts
(987) 713-8696,False,n/a
(379) 702-0078,False,n/a
(451) 285-9702,False,n/a
(966) 572-0595,False,n/a
(721) 526-2239,True,n/a
(873) 455-4354,True,Quebec
(767) 408-1590,False,n/a
(649) 277-8017,False,n/a
(980) 905-2251,True,North Carolina
(765) 768-1196,True,Indiana
(981) 616-9115,False,n/a
(750) 378-5826,False,n/a
(520) 693-1955,True,Arizona
(524) 549-1035,False,n/a
(432) 334-2674,True,Texas
(713) 683-9369,True,"Houston, TX"
(222) 488-8312,False,n/a
(390) 497-3182,False,n/a
(910) 206-0212,True,North Carolina
(464) 758-6078,False,n/a
(227) 772-9336,False,n/a
(678) 227-4426,True,Georgia
(788) 345-4097,False,n/a
(341) 915-6024,True,California
(512) 853-1697,True,Texas
(808) 557-5954,True,Hawaii
(238) 765-1893,False,n/a
(806) 850-4215,True,Texas
(784) 402-4658,False,n/a
(670) 447-1716,False,n/a
(299) 847-4935,False,n/a
(754) 797-1891,True,Florida
(882) 624-5124,False,n/a
(257) 925-4194,False,n/a
(813) 849-6719,True,Florida
(623) 475-9047,True,Arizona
(928) 877-8413,True,Arizona
(882) 898-8154,False,n/a
(917) 247-6252,True,New York
(645) 241-6537,False,n/a
(290) 890-8748,False,n/a
(313) 852-9110,True,Michigan
(456) 795-3022,False,n/a
(702) 227-0866,True,Nevada
(255) 343-5216,False,n/a
(229) 447-4395,True,Georgia
(894) 226-1612,False,n/a
(858) 583-6316,True,California
(579) 327-1927,True,Quebec
(956) 690-0590,True,Texas
(774) 590-8339,True,Massachusetts
(538) 375-6099,False,n/a
(416) 404-0215,True,Ontario
(755) 587-5546,False,n/a
(901) 510-5946,True,Tennessee
(996) 923-8517,False,n/a
(800) 865-1273,True,n/a
(551) 933-6457,True,New Jersey
(222) 303-7052,False,n/a
(819) 822-9593,True,Quebec
(306) 222-4482,True,Saskatchewan
(463) 201-1955,True,Indiana
(561) 949-2976,True,Florida
(856) 674-0042,True,New Jersey
(701) 563-2064,True,North Dakota
(763) 221-6086,True,Minnesota
(662) 771-8636,True,Mississippi
(450) 689-8802,True,Quebec
(858) 865-1809,True,California
(915) 803-9722,True,Texas
(672) 821-9357,True,British Columbia
(523) 962-9135,False,n/a
(669) 471-8442,True,California
(293) 428-0620,False,n/a
(609) 689-4630,True,New Jersey
(670) 901-1208,False,n/a
(239) 699-9620,True,Florida
(837) 485-0776,False,n/a
(639) 395-1876,True,Saskatchewan
(248) 612-4452,True,Michigan
(324) 454-8083,False,n/a
(891) 937-8162,False,n/a
(293) 508-7078,False,n/a
(239) 215-2869,True,Florida
(966) 417-9659,False,n/a
(918) 355-7896,True,Oklahoma
(818) 227-3305,True,California
(965) 751-0684,False,n/a
(952) 796-1319,True,Minnesota
(918) 647-9599,True,Oklahoma
(746) 772-4917,False,n/a
(286) 638-0311,False,n/a
(381) 888-0610,False,n/a
(772) 366-9211,True,Florida
(384) 428-8043,False,n/a
(313) 799-0814,True,Michigan
(963) 661-0005,False,n/a
(353) 887-6917,False,n/a
(427) 290-4717,False,n/a
(253) 761-2153,True,Washington State
(507) 852-5058,True,Minnesota
(252) 308-3637,True,North Carolina
